No,shipment_order_no,origin_subdistrict_name,origin_postal_code,destination_subdistrict_name,destination_postal_code,min_duration,max_duration,rate_code
3427,TRD2023022003226,Pala Sari,15820,Amban,98314,3,6,UDRREG
3428,TRD2023022003140,Pala Sari,15820,Amban,98314,3,6,UDRREG
3429,TRD2023022003169,Pala Sari,15820,Ampenan Selatan,83114,3,5,UDRREG
3430,TRD2023022003158,Pala Sari,15820,Ampenan Selatan,83114,3,5,UDRREG
3431,TRD2023022003189,Pala Sari,15820,Asano,99351,3,6,UDRREG
3432,TRD2023022003179,Pala Sari,15820,Asano,99351,3,6,UDRREG
3433,TRD2023022003164,Pala Sari,15820,Asano,99351,3,6,UDRREG
3434,TRD2023022003225,Pala Sari,15820,Asano,99351,3,6,UDRREG
3435,TRD2023022003215,Pala Sari,15820,Asano,99351,3,6,UDRREG
3436,TRD2023022003160,Pala Sari,15820,Asano,99351,3,6,UDRREG
3437,TRD2023022003151,Pala Sari,15820,Baad,99656,3,11,UDRREG
3438,TRD2023022003187,Pala Sari,15820,Baadale,85912,3,7,UDRREG
3439,TRD2023022003221,Pala Sari,15820,Bakunase,85116,3,5,UDRREG
3440,TRD2023022003214,Pala Sari,15820,Bakunase,85116,3,5,UDRREG
3441,TRD2023022003176,Pala Sari,15820,Bambu Pemali,99616,3,11,UDRREG
3442,TRD2023022003230,Pala Sari,15820,Bambu Pemali,99616,3,11,UDRREG
3443,TRD2023022003182,Pala Sari,15820,Bardao (Berdao),85715,3,9,UDRREG
3444,TRD2023022003139,Pala Sari,15820,Bondo Kodi,87261,3,7,UDRREG
3445,TRD2023022003154,Pala Sari,15820,Bou,99777,3,11,UDRREG
3446,TRD2023022003190,Pala Sari,15820,Dangin Puri,80232,3,5,UDRREG
3447,TRD2023022003233,Pala Sari,15820,Dangin Puri Kaja,80231,3,5,UDRREG
3448,TRD2023022003184,Pala Sari,15820,Dangin Puri Kaja,80231,3,5,UDRREG
3449,TRD2023022003136,Pala Sari,15820,Dangin Puri Kaja,80231,3,5,UDRREG
3450,TRD2023022003218,Pala Sari,15820,Dangin Puri Kaja,80231,3,5,UDRREG
3451,TRD2023022003195,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3452,TRD2023022003210,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3453,TRD2023022003191,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3454,TRD2023022003165,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3455,TRD2023022003212,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3456,TRD2023022003219,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3457,TRD2023022003162,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3458,TRD2023022003166,Pala Sari,15820,Demunti,98357,3,6,UDRREG
3459,TRD2023022003157,Pala Sari,15820,Gewerpe,98611,3,11,UDRREG
3460,TRD2023022003227,Pala Sari,15820,Gosoma,97762,3,10,UDRREG
3461,TRD2023022003199,Pala Sari,15820,Gosoma,97762,3,10,UDRREG
3462,TRD2023022003235,Pala Sari,15820,Gunung Sari,86116,3,7,UDRREG
3463,TRD2023022003180,Pala Sari,15820,Harapan,99910,3,11,UDRREG
3464,TRD2023022003145,Pala Sari,15820,Kabuna,85752,3,9,UDRREG
3465,TRD2023022003193,Pala Sari,15820,Kalimantong,84455,3,9,UDRREG
3466,TRD2023022003141,Pala Sari,15820,Kampar Sebomban,78854,3,7,UDRREG
3467,TRD2023022003203,Pala Sari,15820,Kampuri,74571,3,7,UDRREG
3468,TRD2023022003186,Pala Sari,15820,Kayubihi,80614,3,7,UDRREG
3469,TRD2023022003172,Pala Sari,15820,Kemuning,84457,3,9,UDRREG
3470,TRD2023022003178,Pala Sari,15820,Kiri Tana (Kiritana),87114,3,7,UDRREG
3471,TRD2023022003168,Pala Sari,15820,Klatomok,98451,3,6,UDRREG
3472,TRD2023022003167,Pala Sari,15820,Kolipetung,86262,3,7,UDRREG
3473,TRD2023022003234,Pala Sari,15820,Krueng Ceh/Cheh,23671,3,7,UDRREG
3474,TRD2023022003170,Pala Sari,15820,Labuhan Alas,84353,3,9,UDRREG
3475,TRD2023022003147,Pala Sari,15820,Lakekun,85766,3,9,UDRREG
3476,TRD2023022003213,Pala Sari,15820,Lamnga,23381,3,7,UDRREG
3477,TRD2023022003185,Pala Sari,15820,Lawir,86516,3,7,UDRREG
3478,TRD2023022003205,Pala Sari,15820,Lekor,83554,3,7,UDRREG
3479,TRD2023022003231,Pala Sari,15820,Malawili,98457,3,6,UDRREG
3480,TRD2023022003171,Pala Sari,15820,Mata Woga,87282,3,7,UDRREG
3481,TRD2023022003229,Pala Sari,15820,Matui,97752,3,10,UDRREG
3482,TRD2023022003143,Pala Sari,15820,Medaeng,61256,2,5,UDRREG
3483,TRD2023022003209,Pala Sari,15820,Menanga,80863,3,7,UDRREG
3484,TRD2023022003144,Pala Sari,15820,Moti Kota,97751,3,5,UDRREG
3485,TRD2023022003200,Pala Sari,15820,Moti Kota,97751,3,5,UDRREG
3486,TRD2023022003236,Pala Sari,15820,Moti Kota,97751,3,5,UDRREG
3487,TRD2023022003155,Pala Sari,15820,Nunleu,85119,3,5,UDRREG
3488,TRD2023022003146,Pala Sari,15820,Paan Leleng,86572,3,7,UDRREG
3489,TRD2023022003232,Pala Sari,15820,Pada Eweta,87217,3,7,UDRREG
3490,TRD2023022003202,Pala Sari,15820,Panjer,80225,3,5,UDRREG
3491,TRD2023022003206,Pala Sari,15820,Panjer,80225,3,5,UDRREG
3492,TRD2023022003197,Pala Sari,15820,Panjer,80225,3,5,UDRREG
3493,TRD2023022003208,Pala Sari,15820,Panjer,80225,3,5,UDRREG
3494,TRD2023022003148,Pala Sari,15820,Panjer,80225,3,5,UDRREG
3495,TRD2023022003161,Pala Sari,15820,Petarikan,74172,3,7,UDRREG
3496,TRD2023022003149,Pala Sari,15820,Petulu,80571,3,7,UDRREG
3497,TRD2023022003201,Pala Sari,15820,Pontianak (Tanjung Pontianak),86754,3,7,UDRREG
3498,TRD2023022003223,Pala Sari,15820,Pontianak (Tanjung Pontianak),86754,3,7,UDRREG
3499,TRD2023022003163,Pala Sari,15820,Pontianak (Tanjung Pontianak),86754,3,7,UDRREG
3500,TRD2023022003222,Pala Sari,15820,Rambangaru,87153,3,7,UDRREG
3501,TRD2023022003204,Pala Sari,15820,Remu Utara,98416,3,6,UDRREG
3502,TRD2023022003216,Pala Sari,15820,Remu Utara,98416,3,6,UDRREG
3503,TRD2023022003177,Pala Sari,15820,Samau,98118,3,6,UDRREG
3504,TRD2023022003188,Pala Sari,15820,Samau,98118,3,6,UDRREG
3505,TRD2023022003211,Pala Sari,15820,Sido Mulyo,79672,3,7,UDRREG
3506,TRD2023022003175,Pala Sari,15820,Sido Mulyo,79672,3,7,UDRREG
3507,TRD2023022003207,Pala Sari,15820,Sifnana,97464,3,11,UDRREG
3508,TRD2023022003159,Pala Sari,15820,Sobangan,80351,3,7,UDRREG
3509,TRD2023022003153,Pala Sari,15820,Sunkaen,85651,3,9,UDRREG
3510,TRD2023022003198,Pala Sari,15820,Taman,80352,3,7,UDRREG
3511,TRD2023022003150,Pala Sari,15820,Taman,80352,3,7,UDRREG
3512,TRD2023022003181,Pala Sari,15820,Tanah Tinggi Barat,97713,3,5,UDRREG
3513,TRD2023022003220,Pala Sari,15820,Tewil,97862,3,10,UDRREG
3514,TRD2023022003173,Pala Sari,15820,Timu,84161,3,9,UDRREG
3515,TRD2023022003142,Pala Sari,15820,Tuban,80361,3,7,UDRREG
3516,TRD2023022003194,Pala Sari,15820,Turida,83237,3,5,UDRREG
3517,TRD2023022003196,Pala Sari,15820,Wiralaga II,34697,3,7,UDRREG
3518,TRD2023022003183,Pala Sari,15820,Wirin,97611,3,11,UDRREG
3519,TRD2023022100244,Pala Sari,15820,Amban,98314,3,6,UDRREG
3520,TRD2023022100232,Pala Sari,15820,Ardipura,99223,3,6,UDRREG
3521,TRD2023022100242,Pala Sari,15820,Ardipura,99223,3,6,UDRREG
3522,TRD2023022100234,Pala Sari,15820,Arga Mulya,74162,3,7,UDRREG
3523,TRD2023022100238,Pala Sari,15820,Baler Bale Agung,82212,3,7,UDRREG
3524,TRD2023022100241,Pala Sari,15820,Bonyoh,80652,3,7,UDRREG
3525,TRD2023022100218,Pala Sari,15820,Bundar,24476,3,7,UDRREG
3526,TRD2023022100246,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3527,TRD2023022100231,Pala Sari,15820,Gili Indah,83352,3,7,UDRREG
3528,TRD2023022100220,Pala Sari,15820,Kampung Toyapakeh,80771,3,9,UDRREG
3529,TRD2023022100228,Pala Sari,15820,Kembang Sari,83618,3,7,UDRREG
3530,TRD2023022100237,Pala Sari,15820,Kuala Pidie,24112,3,7,UDRREG
3531,TRD2023022100243,Pala Sari,15820,Kuala Pidie,24112,3,7,UDRREG
3532,TRD2023022100235,Pala Sari,15820,Leowalu,85772,3,9,UDRREG
3533,TRD2023022100226,Pala Sari,15820,Nusliko,97853,3,10,UDRREG
3534,TRD2023022100229,Pala Sari,15820,Oesapa,85228,3,5,UDRREG
3535,TRD2023022100213,Pala Sari,15820,Panjer,80225,3,5,UDRREG
3536,TRD2023022100222,Pala Sari,15820,Peninjoan,80671,3,7,UDRREG
3537,TRD2023022100221,Pala Sari,15820,Pulau Majang,78767,3,7,UDRREG
3538,TRD2023022100217,Pala Sari,15820,Remu Utara,98416,3,6,UDRREG
3539,TRD2023022100227,Pala Sari,15820,Sebotok,84316,3,9,UDRREG
3540,TRD2023022100245,Pala Sari,15820,Setanggor Selatan,83652,3,7,UDRREG
3541,TRD2023022100214,Pala Sari,15820,Tanah Tinggi Barat,97713,3,5,UDRREG
3542,TRD2023022100236,Pala Sari,15820,Tanah Tinggi Barat,97713,3,5,UDRREG
3543,TRD2023022100240,Pala Sari,15820,Tembudan,77372,3,7,UDRREG
3544,TRD2023022100247,Pala Sari,15820,Tonda,84111,3,9,UDRREG
3545,TRD2023022100215,Pala Sari,15820,Tuban,80361,3,7,UDRREG
3546,TRD2023022100219,Pala Sari,15820,Ujung,99663,3,11,UDRREG
3547,TRD2023022100233,Pala Sari,15820,Wairu (Mairu),99871,3,11,UDRREG
3548,TRD2023022100248,Pala Sari,15820,Wanagiri,81161,3,7,UDRREG
3549,TRD2023022200251,Pala Sari,15820,Alak,85231,3,5,UDRREG
3550,TRD2023022200266,Pala Sari,15820,Ampenan Selatan,83114,3,5,UDRREG
3551,TRD2023022200294,Pala Sari,15820,Aplasi,85614,3,9,UDRREG
3552,TRD2023022200238,Pala Sari,15820,Ardipura,99223,3,6,UDRREG
3553,TRD2023022200242,Pala Sari,15820,Asano,99351,3,6,UDRREG
3554,TRD2023022200246,Pala Sari,15820,Asano,99351,3,6,UDRREG
3555,TRD2023022200252,Pala Sari,15820,Baad,99656,3,11,UDRREG
3556,TRD2023022200271,Pala Sari,15820,Bakunase,85116,3,5,UDRREG
3557,TRD2023022200284,Pala Sari,15820,Banyu Urip,83363,3,7,UDRREG
3558,TRD2023022200258,Pala Sari,15820,Bulan Bulan,77457,3,8,UDRREG
3559,TRD2023022200297,Pala Sari,15820,Bungkang,78556,3,7,UDRREG
3560,TRD2023022200295,Pala Sari,15820,Buruan,80581,3,7,UDRREG
3561,TRD2023022200253,Pala Sari,15820,Cakranegara Timur,83239,3,5,UDRREG
3562,TRD2023022200249,Pala Sari,15820,Dangin Puri Kaja,80231,3,5,UDRREG
3563,TRD2023022200262,Pala Sari,15820,Dangin Puri Kaja,80231,3,5,UDRREG
3564,TRD2023022200263,Pala Sari,15820,Dangin Puri Kaja,80231,3,5,UDRREG
3565,TRD2023022200267,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3566,TRD2023022200276,Pala Sari,15820,Demunti,98357,3,6,UDRREG
3567,TRD2023022200247,Pala Sari,15820,Fatukanutu (Fatuknutu),85362,3,7,UDRREG
3568,TRD2023022200277,Pala Sari,15820,Harapan,99910,3,11,UDRREG
3569,TRD2023022200240,Pala Sari,15820,Kalisemen,98856,3,11,UDRREG
3570,TRD2023022200260,Pala Sari,15820,Kampar Sebomban,78854,3,7,UDRREG
3571,TRD2023022200269,Pala Sari,15820,Kiri Tana (Kiritana),87114,3,7,UDRREG
3572,TRD2023022200235,Pala Sari,15820,Klaligi,98415,3,6,UDRREG
3573,TRD2023022200289,Pala Sari,15820,Kolo,84119,3,9,UDRREG
3574,TRD2023022200254,Pala Sari,15820,Kuatae,85519,3,9,UDRREG
3575,TRD2023022200241,Pala Sari,15820,Kumbang,83661,3,7,UDRREG
3576,TRD2023022200290,Pala Sari,15820,Lanta Barat,84182,3,9,UDRREG
3577,TRD2023022200268,Pala Sari,15820,Matei,85392,3,7,UDRREG
3578,TRD2023022200275,Pala Sari,15820,Medaeng,61256,2,5,UDRREG
3579,TRD2023022200255,Pala Sari,15820,Mengkenang,31453,3,7,UDRREG
3580,TRD2023022200236,Pala Sari,15820,Morba,85861,3,7,UDRREG
3581,TRD2023022200282,Pala Sari,15820,Muyang Kute Mangku,24582,3,7,UDRREG
3582,TRD2023022200264,Pala Sari,15820,Nunleu,85119,3,5,UDRREG
3583,TRD2023022200283,Pala Sari,15820,Nusaniwe I,97117,3,5,UDRREG
3584,TRD2023022200299,Pala Sari,15820,Nusliko,97853,3,10,UDRREG
3585,TRD2023022200257,Pala Sari,15820,Oesapa,85228,3,5,UDRREG
3586,TRD2023022200285,Pala Sari,15820,Pa Lidung,77456,3,8,UDRREG
3587,TRD2023022200272,Pala Sari,15820,Panjer,80225,3,5,UDRREG
3588,TRD2023022200245,Pala Sari,15820,Panjer,80225,3,5,UDRREG
3589,TRD2023022200261,Pala Sari,15820,Panjer,80225,3,5,UDRREG
3590,TRD2023022200270,Pala Sari,15820,Penajam,76141,3,7,UDRREG
3591,TRD2023022200293,Pala Sari,15820,Petapahan,28464,3,7,UDRREG
3592,TRD2023022200259,Pala Sari,15820,Rangan Mihing,74552,3,7,UDRREG
3593,TRD2023022200288,Pala Sari,15820,Riam Dadap,78871,3,7,UDRREG
3594,TRD2023022200244,Pala Sari,15820,Sampalan Klod,80761,3,7,UDRREG
3595,TRD2023022200296,Pala Sari,15820,Segati,28381,3,7,UDRREG
3596,TRD2023022200273,Pala Sari,15820,Sialang Kubang,28462,3,7,UDRREG
3597,TRD2023022200291,Pala Sari,15820,Soana Masungi,97754,3,10,UDRREG
3598,TRD2023022200256,Pala Sari,15820,Sobangan,80351,3,7,UDRREG
3599,TRD2023022200279,Pala Sari,15820,Sobangan,80351,3,7,UDRREG
3600,TRD2023022200281,Pala Sari,15820,Suka Makmur,28471,3,7,UDRREG
3601,TRD2023022200237,Pala Sari,15820,Taman,80352,3,7,UDRREG
3602,TRD2023022200286,Pala Sari,15820,Taro,80561,3,7,UDRREG
3603,TRD2023022200278,Pala Sari,15820,Tuban,80361,3,7,UDRREG
3604,TRD2023022200292,Pala Sari,15820,Tuban,80361,3,7,UDRREG
3605,TRD2023022200250,Pala Sari,15820,Tuban,80361,3,7,UDRREG
3606,TRD2023022200248,Pala Sari,15820,Ugang Sayu,73753,3,7,UDRREG
3607,TRD2023022200298,Pala Sari,15820,Ungga,83571,3,7,UDRREG
3608,TRD2023022300106,Pala Sari,15820,Air Dua,74173,3,7,UDRREG
3609,TRD2023022300100,Pala Sari,15820,Amban,98314,3,6,UDRREG
3610,TRD2023022300123,Pala Sari,15820,Ampenan Selatan,83114,3,5,UDRREG
3611,TRD2023022300141,Pala Sari,15820,Asano,99351,3,6,UDRREG
3612,TRD2023022300142,Pala Sari,15820,Asano,99351,3,6,UDRREG
3613,TRD2023022300113,Pala Sari,15820,Bambu Pemali,99616,3,11,UDRREG
3614,TRD2023022300120,Pala Sari,15820,Batu Gaja (Batugajah),97127,3,5,UDRREG
3615,TRD2023022300114,Pala Sari,15820,Belalang,82121,3,7,UDRREG
3616,TRD2023022300135,Pala Sari,15820,Cambai,30655,3,7,UDRREG
3617,TRD2023022300117,Pala Sari,15820,Dangin Puri,80232,3,5,UDRREG
3618,TRD2023022300139,Pala Sari,15820,Dangin Tukadaya,82218,3,7,UDRREG
3619,TRD2023022300133,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3620,TRD2023022300130,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3621,TRD2023022300143,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3622,TRD2023022300116,Pala Sari,15820,Golo Riwu,86752,3,7,UDRREG
3623,TRD2023022300108,Pala Sari,15820,Gudang,23764,3,7,UDRREG
3624,TRD2023022300104,Pala Sari,15820,Harapan,99910,3,11,UDRREG
3625,TRD2023022300119,Pala Sari,15820,Harapan,99910,3,11,UDRREG
3626,TRD2023022300127,Pala Sari,15820,Kekalik Jaya,83116,3,5,UDRREG
3627,TRD2023022300111,Pala Sari,15820,Klawuyuk,98418,3,6,UDRREG
3628,TRD2023022300136,Pala Sari,15820,Klayali,98471,3,6,UDRREG
3629,TRD2023022300125,Pala Sari,15820,Kuala Jeumpa,24251,3,7,UDRREG
3630,TRD2023022300099,Pala Sari,15820,Kuala Pidie,24112,3,7,UDRREG
3631,TRD2023022300103,Pala Sari,15820,Langga Lero,87255,3,7,UDRREG
3632,TRD2023022300107,Pala Sari,15820,Latta,97231,3,5,UDRREG
3633,TRD2023022300118,Pala Sari,15820,Medaeng,61256,2,5,UDRREG
3634,TRD2023022300132,Pala Sari,15820,Moti Kota,97751,3,5,UDRREG
3635,TRD2023022300134,Pala Sari,15820,Muara Gerunggang,78874,3,7,UDRREG
3636,TRD2023022300121,Pala Sari,15820,Muara Gerunggang,78874,3,7,UDRREG
3637,TRD2023022300124,Pala Sari,15820,Nusaniwe I,97117,3,5,UDRREG
3638,TRD2023022300105,Pala Sari,15820,Purorejo,67375,2,5,UDRREG
3639,TRD2023022300110,Pala Sari,15820,Remu Utara,98416,3,6,UDRREG
3640,TRD2023022300131,Pala Sari,15820,Riam Dadap,78871,3,7,UDRREG
3641,TRD2023022300112,Pala Sari,15820,Samau,98118,3,6,UDRREG
3642,TRD2023022300122,Pala Sari,15820,Segati,28381,3,7,UDRREG
3643,TRD2023022300126,Pala Sari,15820,Segati,28381,3,7,UDRREG
3644,TRD2023022300140,Pala Sari,15820,Sukawati,80582,3,7,UDRREG
3645,TRD2023022300102,Pala Sari,15820,Tuban,80361,3,7,UDRREG
3646,TRD2023022300101,Pala Sari,15820,Tuban,80361,3,7,UDRREG
3647,TRD2023022400147,Pala Sari,15820,Adadinasnosen (Adainasnosen),98156,3,6,UDRREG
3648,TRD2023022400138,Pala Sari,15820,Asano,99351,3,6,UDRREG
3649,TRD2023022400140,Pala Sari,15820,Bello,85148,3,5,UDRREG
3650,TRD2023022400153,Pala Sari,15820,Cakranegara Timur,83239,3,5,UDRREG
3651,TRD2023022400141,Pala Sari,15820,Cambai,30655,3,7,UDRREG
3652,TRD2023022400149,Pala Sari,15820,Dangin Puri,80232,3,5,UDRREG
3653,TRD2023022400158,Pala Sari,15820,Dangin Puri Kaja,80231,3,5,UDRREG
3654,TRD2023022400135,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3655,TRD2023022400146,Pala Sari,15820,Dukuh,80853,3,7,UDRREG
3656,TRD2023022400155,Pala Sari,15820,Kalimantong,84455,3,9,UDRREG
3657,TRD2023022400136,Pala Sari,15820,Kayubihi,80614,3,7,UDRREG
3658,TRD2023022400151,Pala Sari,15820,Kila,86452,3,7,UDRREG
3659,TRD2023022400145,Pala Sari,15820,Mbay I,86472,3,7,UDRREG
3660,TRD2023022400156,Pala Sari,15820,Moti Kota,97751,3,5,UDRREG
3661,TRD2023022400150,Pala Sari,15820,Moti Kota,97751,3,5,UDRREG
3662,TRD2023022400139,Pala Sari,15820,Nunukan Utara,77482,3,8,UDRREG
3663,TRD2023022400154,Pala Sari,15820,Riam Danau Kanan,78876,3,7,UDRREG
3664,TRD2023022400134,Pala Sari,15820,Segati,28381,3,7,UDRREG
3665,TRD2023022400148,Pala Sari,15820,Segati,28381,3,7,UDRREG
3666,TRD2023022400144,Pala Sari,15820,Sobangan,80351,3,7,UDRREG
3667,TRD2023022400157,Pala Sari,15820,Tangkas,80716,3,7,UDRREG
3668,TRD2023022400137,Pala Sari,15820,Tangkas,80716,3,7,UDRREG
3669,TRD2023022400142,Pala Sari,15820,Tuban,80361,3,7,UDRREG
3670,TRD2023022400143,Pala Sari,15820,Tuban,80361,3,7,UDRREG
3671,TRD2023022500065,Pala Sari,15820,Adadinasnosen (Adainasnosen),98156,3,6,UDRREG
3672,TRD2023022500052,Pala Sari,15820,Alak,85231,3,5,UDRREG
3673,TRD2023022500072,Pala Sari,15820,Ampenan Selatan,83114,3,5,UDRREG
3674,TRD2023022500079,Pala Sari,15820,Angkasapura,99113,3,6,UDRREG
3675,TRD2023022500077,Pala Sari,15820,Ardipura,99223,3,6,UDRREG
3676,TRD2023022500076,Pala Sari,15820,Asir-Asir,24513,3,7,UDRREG
3677,TRD2023022500092,Pala Sari,15820,Bandur Picak,28453,3,7,UDRREG
3678,TRD2023022500089,Pala Sari,15820,Binjai,20998,3,7,UDRREG
3679,TRD2023022500082,Pala Sari,15820,Bumi Wonorejo,98813,3,11,UDRREG
3680,TRD2023022500060,Pala Sari,15820,Dangin Puri,80232,3,5,UDRREG
3681,TRD2023022500087,Pala Sari,15820,Dualasi,85771,3,9,UDRREG
3682,TRD2023022500093,Pala Sari,15820,Faobata,86419,3,7,UDRREG
3683,TRD2023022500078,Pala Sari,15820,Gili Indah,83352,3,7,UDRREG
3684,TRD2023022500064,Pala Sari,15820,Kolo,84119,3,9,UDRREG
3685,TRD2023022500086,Pala Sari,15820,Kopaidagi,98711,3,11,UDRREG
3686,TRD2023022500095,Pala Sari,15820,Kubu,78384,3,5,UDRREG
3687,TRD2023022500081,Pala Sari,15820,Labuhan Alas,84353,3,9,UDRREG
3688,TRD2023022500083,Pala Sari,15820,Lenek Ramban Biak,83653,3,7,UDRREG
3689,TRD2023022500056,Pala Sari,15820,Lobohede,85391,3,5,UDRREG
3690,TRD2023022500073,Pala Sari,15820,Nansean,85671,3,9,UDRREG
3691,TRD2023022500067,Pala Sari,15820,Nunleu,85119,3,5,UDRREG
3692,TRD2023022500068,Pala Sari,15820,Nunukan Utara,77482,3,8,UDRREG
3693,TRD2023022500069,Pala Sari,15820,Nusaniwe I,97117,3,5,UDRREG
3694,TRD2023022500053,Pala Sari,15820,Nusaniwe I,97117,3,5,UDRREG
3695,TRD2023022500066,Pala Sari,15820,Nusliko,97853,3,10,UDRREG
3696,TRD2023022500088,Pala Sari,15820,Nusliko,97853,3,10,UDRREG
3697,TRD2023022500074,Pala Sari,15820,Nusliko,97853,3,10,UDRREG
3698,TRD2023022500062,Pala Sari,15820,Nusliko,97853,3,10,UDRREG
3699,TRD2023022500080,Pala Sari,15820,Panjer,80225,3,5,UDRREG
3700,TRD2023022500059,Pala Sari,15820,Panjer,80225,3,5,UDRREG
3701,TRD2023022500057,Pala Sari,15820,Segati,28381,3,7,UDRREG
3702,TRD2023022500094,Pala Sari,15820,Segati,28381,3,7,UDRREG
3703,TRD2023022500070,Pala Sari,15820,Segati,28381,3,7,UDRREG
3704,TRD2023022500084,Pala Sari,15820,Segati,28381,3,7,UDRREG
3705,TRD2023022500055,Pala Sari,15820,Sukaria,78863,3,7,UDRREG
3706,TRD2023022500075,Pala Sari,15820,Sukawati,80582,3,7,UDRREG
3707,TRD2023022500071,Pala Sari,15820,Tegal Tugu,80515,3,7,UDRREG
3708,TRD2023022500054,Pala Sari,15820,Tumbu,80811,3,7,UDRREG
3709,TRD2023022500063,Pala Sari,15820,Turida,83237,3,5,UDRREG
3710,TRD2023022500090,Pala Sari,15820,Wasay (Wasai),98315,3,6,UDRREG
3711,TRD2023022702584,Pala Sari,15820,Aan,80752,3,7,UDRREG
3712,TRD2023022702562,Pala Sari,15820,Aliantan,28554,3,7,UDRREG
3713,TRD2023022702611,Pala Sari,15820,Aliantan,28554,3,7,UDRREG
3714,TRD2023022702559,Pala Sari,15820,Amban,98314,3,6,UDRREG
3715,TRD2023022702595,Pala Sari,15820,Amban,98314,3,6,UDRREG
3716,TRD2023022702580,Pala Sari,15820,Amban,98314,3,6,UDRREG
3717,TRD2023022702586,Pala Sari,15820,Ampenan Selatan,83114,3,5,UDRREG
3718,TRD2023022702587,Pala Sari,15820,Angkasapura,99113,3,6,UDRREG
3719,TRD2023022702589,Pala Sari,15820,Asano,99351,3,6,UDRREG
3720,TRD2023022702573,Pala Sari,15820,Asano,99351,3,6,UDRREG
3721,TRD2023022702616,Pala Sari,15820,Asano,99351,3,6,UDRREG
3722,TRD2023022702614,Pala Sari,15820,Bambu Pemali,99616,3,11,UDRREG
3723,TRD2023022702617,Pala Sari,15820,Batu Gaja (Batugajah),97127,3,5,UDRREG
3724,TRD2023022702633,Pala Sari,15820,Belalang,82121,3,7,UDRREG
3725,TRD2023022702597,Pala Sari,15820,Bello,85148,3,5,UDRREG
3726,TRD2023022702576,Pala Sari,15820,Boangmanalu Salak,22272,3,7,UDRREG
3727,TRD2023022702565,Pala Sari,15820,Bongan (Boongan),82112,3,7,UDRREG
3728,TRD2023022702636,Pala Sari,15820,Bonyoh,80652,3,7,UDRREG
3729,TRD2023022702618,Pala Sari,15820,Brang Bara,84314,3,9,UDRREG
3730,TRD2023022702594,Pala Sari,15820,Bumi Wonorejo,98813,3,11,UDRREG
3731,TRD2023022702619,Pala Sari,15820,Bumi Wonorejo,98813,3,11,UDRREG
3732,TRD2023022702563,Pala Sari,15820,Culik,80852,3,7,UDRREG
3733,TRD2023022702631,Pala Sari,15820,Dalihan Natolu,22747,3,7,UDRREG
3734,TRD2023022702607,Pala Sari,15820,Dangin Puri,80232,3,5,UDRREG
3735,TRD2023022702574,Pala Sari,15820,Dangin Puri Kaja,80231,3,5,UDRREG
3736,TRD2023022702570,Pala Sari,15820,Dangin Puri Kaja,80231,3,5,UDRREG
3737,TRD2023022702568,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3738,TRD2023022702571,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3739,TRD2023022702612,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3740,TRD2023022702601,Pala Sari,15820,Dauh Puri Kauh,80113,3,5,UDRREG
3741,TRD2023022702610,Pala Sari,15820,Dundangan,28382,3,7,UDRREG
3742,TRD2023022702621,Pala Sari,15820,Gamalama,97721,3,5,UDRREG
3743,TRD2023022702603,Pala Sari,15820,Gosoma,97762,3,10,UDRREG
3744,TRD2023022702609,Pala Sari,15820,Gosoma,97762,3,10,UDRREG
3745,TRD2023022702575,Pala Sari,15820,Jagaraga Indah,83362,3,7,UDRREG
3746,TRD2023022702592,Pala Sari,15820,Kalimantong,84455,3,9,UDRREG
3747,TRD2023022702629,Pala Sari,15820,Kampar Sebomban,78854,3,7,UDRREG
3748,TRD2023022702598,Pala Sari,15820,Kateng,83572,3,7,UDRREG
3749,TRD2023022702605,Pala Sari,15820,Kolo,84119,3,9,UDRREG
3750,TRD2023022702637,Pala Sari,15820,Kolo,84119,3,9,UDRREG
3751,TRD2023022702599,Pala Sari,15820,Kuala Jeumpa,24251,3,7,UDRREG
3752,TRD2023022702564,Pala Sari,15820,Kuala Pidie,24112,3,7,UDRREG
3753,TRD2023022702585,Pala Sari,15820,Langga Lero,87255,3,7,UDRREG
3754,TRD2023022702634,Pala Sari,15820,Latta,97231,3,5,UDRREG
3755,TRD2023022702613,Pala Sari,15820,Latta,97231,3,5,UDRREG
