No,shipment_order_no,logistic_name,origin_postal_code,destination_postal_code,awb_number,min_sla_api,max_sla_api,requestPayload,responsePayload
894,TRD2022101900333,JNE,17148,23232,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""23232"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":9,""minDuration"":8,""price"":120000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""dc8ff5c7eb6bd3abb6c184e0ba32af70"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":49000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""88df914eeac1021196e73666c844b4b2"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":2,""minDuration"":1,""price"":57000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""57744c013a85133ac2b6bb484645b43f"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
895,TRD2022101902296,JNE,45556,96127,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""96127"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":21,""minDuration"":15,""price"":275000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""72f1cdd7e300e5eb93c81348dc826a0b"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":5,""minDuration"":3,""price"":86000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""9caca8dfa7c193cac519c8061a05f0a5"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":99000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""451a75c5092d8ea0dd48a34de04fbf3b"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
896,TRD2022102100322,JNE,17148,76141,,3,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""76141"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":21,""minDuration"":15,""price"":250000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""17021887ac4c0f3df9cbe6db46519b1e"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":7,""minDuration"":5,""price"":60000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""6e1e214d7065b9ebd9d3b83b69b1c797"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":5,""minDuration"":3,""price"":70000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""34aeb8f33610033cd792709c02569770"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
897,TRD2022102100501,JNE,17148,84211,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""84211"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":10,""minDuration"":8,""price"":140000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""394cd848a2769da6991cc32cdb7bfa7f"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":6,""minDuration"":3,""price"":44000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""d360533acc953cec15cd7377f126ff5c"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":51000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""b68bd1ec9f6f782a3110adaee7a009cf"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
898,TRD2022102503387,JNE,45556,29312,,3,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""29312"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":10,""minDuration"":9,""price"":135000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""300ed25b66c5def7ac7a4ec9626fa0df"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":6,""minDuration"":3,""price"":51000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""58b81bd0d977ebf51cca92bc63f09116"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":5,""minDuration"":3,""price"":59000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""a07740e493d2148a679717342ecdfeec"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
899,TRD2022102503655,JNE,45556,91512,,5,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""91512"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":8,""minDuration"":6,""price"":76000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""16292d714a633128eb806ae9fbafa765"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":7,""minDuration"":5,""price"":89000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""39bcb4a5a82f7794bdcfc7d944c8788d"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
900,TRD2022102900255,JNE,17148,26251,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""26251"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":9,""minDuration"":8,""price"":110000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""d61e39eadcf0f7548405e10b1820e223"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":6,""minDuration"":3,""price"":43000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""defe0b0a2e511b5f6ce871e1e2eadbf6"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":50000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""42d566da2017ed941c84cbd9de9702a0"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
901,TRD2022102901710,JNE,45556,41113,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""41113"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":5,""minDuration"":4,""price"":55000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""c26a0485c9a7dc2ae163f0e18316289a"",""volumeWeight"":4,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":22000,""rateCode"":""YES23"",""rateName"":""Yakin Esok Sampai"",""signedKey"":""fcb9384ebd8ef1cacc95fcec534dce4b"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":14000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""5f98520b87be6bbf3943e73ccdb83564"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":17000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""c68d312ca8439653e1558dc36a8d7c5d"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
902,TRD2022103102376,JNE,17148,91512,,5,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""91512"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":8,""minDuration"":6,""price"":65000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""5850f158b861fa8f52b18467085d5cd0"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":7,""minDuration"":5,""price"":76000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""d0efed1482009602557becb5b4974f86"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
903,TRD2022103106258,JNE,17148,91512,,5,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""91512"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":8,""minDuration"":6,""price"":65000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""5850f158b861fa8f52b18467085d5cd0"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":7,""minDuration"":5,""price"":76000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""d0efed1482009602557becb5b4974f86"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
904,TRD2022103106346,JNE,17148,90153,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""90153"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":20,""minDuration"":14,""price"":160000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""9a8753158c5443b175398c9122a838db"",""volumeWeight"":4,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":564000,""rateCode"":""SPS23"",""rateName"":""Super Speed"",""signedKey"":""97bf9f4be44b4ac1daacd05081e3b583"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":75000,""rateCode"":""YES23"",""rateName"":""Yakin Esok Sampai"",""signedKey"":""efbe3e8ae1b7db2c37b93f1b0b5e1d32"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":5,""minDuration"":3,""price"":48000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""2a22f8239ac9df8ceb217241da9adabc"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":56000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""86a600b31de949594ffa7ba37743da11"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
905,TRD2022103106828,JNE,17148,20144,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""20144"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":8,""minDuration"":7,""price"":75000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""5285b59e9a9667cbbc9358f0d8f3313b"",""volumeWeight"":4,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":564000,""rateCode"":""SPS23"",""rateName"":""Super Speed"",""signedKey"":""f1f7dfd2456b197d94acc0fb8af29bb5"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":53000,""rateCode"":""YES23"",""rateName"":""Yakin Esok Sampai"",""signedKey"":""4f950a3bf9039cf3a7f68150ce2b9908"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":40000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""ff743b9db59f388ef5690fce92b11d4b"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":2,""minDuration"":1,""price"":47000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""4964018b41616fa5d7118a6263c409ea"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
906,TRD2022103107368,JNE,17148,85519,,3,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""85519"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":21,""minDuration"":15,""price"":150000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""ddc2f02cb342cb766276288246e9da4e"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":9,""minDuration"":5,""price"":82000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""3fbd5d9eacd723bcd0b9896c229cec70"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":5,""minDuration"":3,""price"":96000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""49da146fb500c680fc9df847eaf0caa8"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
907,TRD2022110101721,JNE,17148,23116,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""23116"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":9,""minDuration"":8,""price"":120000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""fa01b9491e2918b65fcbc1936a75d4d3"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":49000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""967e9b447eadca1e7db9333d339f545e"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":2,""minDuration"":1,""price"":57000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""769c90073d4ba239a09ab0feffdd68a5"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
908,TRD2022110302257,JNE,45556,78864,,5,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""78864"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":11,""minDuration"":10,""price"":165000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""585db814ef826c8c364fe3d18a3c265e"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":7,""minDuration"":4,""price"":57000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""4cdbc827c34eddab8bb448fd7067d447"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":7,""minDuration"":5,""price"":66000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""5b56d091004484d27fb9abbbfad445c2"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
