No,originDistrictName,originCityName,originProvince,originPostalCode,originLat,originLong,destDistrictName,destinationCityName,destProvince,destinationPostalCode,destinationLat,destinationLong
6742,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kaliwungu,"Semarang, Kab.",Jawa Tengah,50229,0,0
6743,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kaliwungu,Kudus,Jawa Tengah,59332,0,0
6744,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kamu Utara (Ikrar/Ikrat),Dogiyai,Papua,98863,0,0
6745,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kandangan,Temanggung,Jawa Tengah,56281,0,0
6746,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kandangan,"Kediri, Kab.",Jawa Timur,64294,0,0
6747,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kandis,Siak,Riau,28686,0,0
6748,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kanggime (Kanggima ),Tolikara,Papua,99568,0,0
6749,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Karang Jaya,Musi Rawas Utara,Sumatera Selatan,31654,0,0
6750,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Karang Tengah,Tangerang,Banten,15159,0,0
6751,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Karangan,Trenggalek,Jawa Timur,66361,0,0
6752,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Karanganyar,Demak,Jawa Tengah,59582,0,0
6753,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Karanganyar,Karanganyar,Jawa Tengah,57716,0,0
6754,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Karanganyar,Kebumen,Jawa Tengah,54364,0,0
6755,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Karanganyar,"Pekalongan, Kab.",Jawa Tengah,51182,0,0
6756,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Karanganyar,Purbalingga,Jawa Tengah,53354,0,0
6757,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Karangsembung,"Cirebon, Kab.",Jawa Barat,45186,0,0
6758,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Karangtengah,Garut,Jawa Barat,44184,0,0
6759,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Karangtengah,Cianjur,Jawa Barat,43281,0,0
6760,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Karas,Magetan,Jawa Timur,63395,0,0
6761,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kauman,Tulungagung,Jawa Timur,66261,0,0
6762,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kayan Hilir,Sintang,Kalimantan Barat,78693,0,0
6763,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kayan Hulu,Malinau,Kalimantan Utara,77572,0,0
6764,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kedawung,"Cirebon, Kab.",Jawa Barat,45153,0,0
6765,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kediri,Tabanan,Bali,82121,0,0
6766,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kediri,"Kediri, Kota",Jawa Timur,64128,0,0
6767,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kedung Banteng,"Tegal, Kab.",Jawa Tengah,52472,0,0
6768,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kemiri,"Tangerang, Kab.",Banten,15530,0,0
6769,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kemuning,Indragiri Hilir,Riau,29274,0,0
6770,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kendal,Kendal,Jawa Tengah,51318,0,0
6771,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kesamben,"Blitar, Kab.",Jawa Timur,66191,0,0
6772,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ketapang,Sampang,Jawa Timur,69261,0,0
6773,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kie,Timor Tengah Selatan,Nusa Tenggara Timur,85575,0,0
6774,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Konda,Sorong Selatan,Papua Barat,98454,0,0
6775,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kotabaru,Ende,Nusa Tenggara Timur,86111,0,0
6776,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Koto Baru,Dharmasraya,Sumatera Barat,27681,0,0
6777,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kradenan,Grobogan,Jawa Tengah,58182,0,0
6778,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kraton,"Pasuruan, Kab.",Jawa Timur,67151,0,0
6779,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kuala,Bireuen,Aceh,24261,0,0
6780,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kuala,Langkat,Sumatera Utara,20772,0,0
6781,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kubu,Tolikara,Papua,99562,0,0
6782,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kubu,Kubu Raya,Kalimantan Barat,78384,0,0
6783,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kubu,Rokan Hilir,Riau,28991,0,0
6784,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kulisusu (Kalingsusu/Kalisusu),Buton Utara,Sulawesi Tenggara,93672,0,0
6785,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kuranji,Tanah Bumbu,Kalimantan Selatan,72272,0,0
6786,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kuripan,"Probolinggo, Kab.",Jawa Timur,67262,0,0
6787,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kuripan,Barito Kuala,Kalimantan Selatan,70552,0,0
6788,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Labuan,Donggala,Sulawesi Tengah,94352,0,0
6789,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Labuhan Haji,Lombok Timur,Nusa Tenggara Barat,83615,0,0
6790,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Lais,Bengkulu Utara,Bengkulu,38653,0,0
6791,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Larangan,Pamekasan,Jawa Timur,69383,0,0
6792,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Larangan,Tangerang,Banten,15154,0,0
6793,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Lea-Lea,Bau-bau,Sulawesi Tenggara,93758,0,0
6794,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Leles,Garut,Jawa Barat,44152,0,0
6795,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Lemahabang,"Cirebon, Kab.",Jawa Barat,45183,0,0
6796,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Lembang,Pinrang,Sulawesi Selatan,91254,0,0
6797,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Lembo,Morowali Utara,Sulawesi Tengah,94966,0,0
6798,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Lengkong,"Bandung, Kota",Jawa Barat,40261,0,0
6799,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Lengkong,"Sukabumi, Kab.",Jawa Barat,43174,0,0
6800,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Losari,"Cirebon, Kab.",Jawa Barat,45192,0,0
6801,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Lumbang,"Pasuruan, Kab.",Jawa Timur,67183,0,0
6802,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Maja,Majalengka,Jawa Barat,45461,0,0
6803,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Majalaya,Karawang,Jawa Barat,41371,0,0
6804,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mare,Maybrat,Papua Barat,98461,0,0
6805,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Meranti,Landak,Kalimantan Barat,79366,0,0
6806,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mesuji,Mesuji,Lampung,34697,0,0
6807,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mijen,"Semarang, Kota",Jawa Tengah,50519,0,0
6808,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mugi,Nduga,Papua,99564,0,0
6809,Medan Amplas,Medan,Sumatera Utara,20217,0,0,MUKO-MUKO BATHIN VII,Bungo,Jambi,37216,0,0
6810,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Muruk Rian,Tana Tidung,Kalimantan Utara,77152,0,0
6811,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Na IX-X,Labuhan Batu Utara,Sumatera Utara,21454,0,0
6812,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ngadirojo,Wonogiri,Jawa Tengah,57681,0,0
6813,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ngasem,Bojonegoro,Jawa Timur,62154,0,0
6814,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ngawen,Gunung Kidul,DI Yogyakarta,55853,0,0
6815,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ngawen,Klaten,Jawa Tengah,57466,0,0
6816,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ngemplak,Boyolali,Jawa Tengah,57375,0,0
6817,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ngoro,"Mojokerto, Kab.",Jawa Timur,61385,0,0
6818,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Nguntoronadi,Magetan,Jawa Timur,63383,0,0
6819,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pabuaran,Subang,Jawa Barat,41262,0,0
6820,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pabuaran,"Cirebon, Kab.",Jawa Barat,45188,0,0
6821,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pabuaran,"Serang, Kab.",Banten,42163,0,0
6822,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pacet,"Bandung, Kab.",Jawa Barat,40385,0,0
6823,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pacet,"Mojokerto, Kab.",Jawa Timur,61374,0,0
6824,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Padang Bano,Lebong,Bengkulu,39264,0,0
6825,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pagar Dewa,Lampung Barat,Lampung,34885,0,0
6826,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pagelaran,"Malang, Kab.",Jawa Timur,65174,0,0
6827,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pagelaran,Pringsewu,Lampung,35376,0,0
6828,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pagelaran,Cianjur,Jawa Barat,43266,0,0
6829,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pakem,Bondowoso,Jawa Timur,68253,0,0
6830,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pakis,"Malang, Kab.",Jawa Timur,65154,0,0
6831,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pameungpeuk,Garut,Jawa Barat,44175,0,0
6832,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pamulihan,Sumedang,Jawa Barat,45365,0,0
6833,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Panggungrejo,"Blitar, Kab.",Jawa Timur,66174,0,0
6834,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pantai Cermin,"Solok, Kab.",Sumatera Barat,27373,0,0
6835,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Panti,Jember,Jawa Timur,68153,0,0
6836,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Parigi,Gowa,Sulawesi Selatan,92174,0,0
6837,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Parigi,Pangandaran,Jawa Barat,46393,0,0
6838,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Parigi,Parigi Moutong,Sulawesi Tengah,94471,0,0
6839,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pasawahan,Purwakarta,Jawa Barat,41172,0,0
6840,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Paseh,"Bandung, Kab.",Jawa Barat,40383,0,0
6841,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pasir Putih,Muna,Sulawesi Tenggara,93674,0,0
6842,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pauh,Sarolangun,Jambi,37491,0,0
6843,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Payung,Karo,Sumatera Utara,22154,0,0
6844,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Payung Sekaki,"Solok, Kab.",Sumatera Barat,27387,0,0
6845,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pinang,Tangerang,Banten,15144,0,0
6846,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pitu Raise/Riase,Sidenreng Rappang/rapang,Sulawesi Selatan,91691,0,0
6847,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Plered,"Cirebon, Kab.",Jawa Barat,45154,0,0
6848,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Prambanan,Klaten,Jawa Tengah,57454,0,0
6849,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Prambon,Nganjuk,Jawa Timur,64484,0,0
6850,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pulau Sembilan,Sinjai,Sulawesi Selatan,92616,0,0
6851,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pulau Tiga,Natuna,Kepulauan Riau,29783,0,0
6852,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pulosari,Pandeglang,Banten,42263,0,0
6853,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Purwadadi,Subang,Jawa Barat,41261,0,0
6854,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Purwakarta,Purwakarta,Jawa Barat,41113,0,0
6855,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Purwodadi,Grobogan,Jawa Tengah,58112,0,0
6856,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Purwodadi,Musi Rawas,Sumatera Selatan,31668,0,0
6857,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Purwodadi,Purworejo,Jawa Tengah,54173,0,0
6858,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Purworejo,Purworejo,Jawa Tengah,54119,0,0
6859,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Purwosari,"Pasuruan, Kab.",Jawa Timur,67162,0,0
6860,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Purwosari,Gunung Kidul,DI Yogyakarta,55872,0,0
6861,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Raas,Sumenep,Jawa Timur,69485,0,0
6862,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Rajabasa,Lampung Selatan,Lampung,35552,0,0
6863,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Rambutan,Tebing Tinggi,Sumatera Utara,20614,0,0
6864,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Rejoso,"Pasuruan, Kab.",Jawa Timur,67181,0,0
6865,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Rembang,"Pasuruan, Kab.",Jawa Timur,67152,0,0
6866,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Rembang,Rembang,Jawa Tengah,59213,0,0
6867,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Rumbia,Jeneponto,Sulawesi Selatan,92371,0,0
6868,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Rumbia,Lampung Tengah,Lampung,34157,0,0
6869,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Salamadeg Timur,Tabanan,Bali,82162,0,0
6870,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Salemadeg Barat,Tabanan,Bali,82162,0,0
6871,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sampang,Sampang,Jawa Timur,69216,0,0
6872,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sawahan,"Madiun, Kab.",Jawa Timur,63162,0,0
6873,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sawahan,Surabaya,Jawa Timur,60252,0,0
6874,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sawang,Aceh Utara,Aceh,24377,0,0
6875,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sawangan,Depok,Jawa Barat,16511,0,0
6876,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Selat,Kapuas,Kalimantan Tengah,73516,0,0
6877,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sendana,Palopo,Sulawesi Selatan,91959,0,0
6878,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Serba Jadi,Aceh Timur,Aceh,24461,0,0
6879,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Setu,Tangerang Selatan,Banten,15314,0,0
6880,Medan Amplas,Medan,Sumatera Utara,20217,0,0,JONGKAT,Mempawah,Kalimantan Barat,78351,0,0
6881,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sidoharjo,Wonogiri,Jawa Tengah,57682,0,0
6882,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sidorejo,Magetan,Jawa Timur,63352,0,0
6883,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Simpang Empat,Asahan,Sumatera Utara,21271,0,0
6884,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Simpang Empat,Tanah Bumbu,Kalimantan Selatan,72213,0,0
6885,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Simpang Empat,Karo,Sumatera Utara,22153,0,0
6886,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Simpang Kanan,Rokan Hilir,Riau,28992,0,0
6887,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Simpang Tiga,Pidie,Aceh,24181,0,0
6888,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sindang,Indramayu,Jawa Barat,45221,0,0
6889,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Siriwo,Nabire,Papua,98854,0,0
6890,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sobang,Lebak,Banten,42318,0,0
6891,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sooko,Ponorogo,Jawa Timur,63482,0,0
6892,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sragi,Lampung Selatan,Lampung,35597,0,0
6893,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Subah,Batang,Jawa Tengah,51262,0,0
6894,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Subang,Kuningan,Jawa Barat,45586,0,0
6895,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukabumi,"Sukabumi, Kab.",Jawa Barat,43151,0,0
6896,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukadana,Lampung Timur,Lampung,34194,0,0
6897,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukadana,Kayong Utara,Kalimantan Barat,78852,0,0
6898,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukajadi,Pekanbaru,Riau,28128,0,0
6899,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukajaya,"Bogor, Kab.",Jawa Barat,16660,0,0
6900,Medan Amplas,Medan,Sumatera Utara,20217,0,0,SUKA KARYA,Musi Rawas,Sumatera Selatan,31665,0,0
6901,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukakarya,Sabang,Aceh,23511,0,0
6902,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukaraja,"Bogor, Kab.",Jawa Barat,16710,0,0
6903,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukaraja,"Tasikmalaya, Kab.",Jawa Barat,46183,0,0
6904,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukaraja,Seluma,Bengkulu,38877,0,0
6905,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukarame,"Tasikmalaya, Kab.",Jawa Barat,46461,0,0
6906,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukaresmi,Cianjur,Jawa Barat,43254,0,0
6907,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukaresmi,Garut,Jawa Barat,44163,0,0
6908,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukasari,Purwakarta,Jawa Barat,41116,0,0
6909,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukasari,Subang,Jawa Barat,41254,0,0
6910,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukasari,Sumedang,Jawa Barat,45366,0,0
6911,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukatani,"Bekasi, Kab.",Jawa Barat,17630,0,0
6912,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukodono,Sragen,Jawa Tengah,57263,0,0
6913,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukodono,Sidoarjo,Jawa Timur,61258,0,0
6914,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukoharjo,Wonosobo,Jawa Tengah,56362,0,0
6915,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukoharjo,Sukoharjo,Jawa Tengah,57514,0,0
6916,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukolilo,Surabaya,Jawa Timur,60118,0,0
6917,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukomoro,Magetan,Jawa Timur,63391,0,0
6918,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukorejo,Ponorogo,Jawa Timur,63453,0,0
6919,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukorejo,Kendal,Jawa Tengah,51363,0,0
6920,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sukorejo,"Pasuruan, Kab.",Jawa Timur,67161,0,0
6921,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sumber,Rembang,Jawa Tengah,59253,0,0
6922,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sumber,"Probolinggo, Kab.",Jawa Timur,67263,0,0
6923,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sungai Pinang,Samarinda,Kalimantan Timur,75117,0,0
6924,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sungai Raya,Hulu Sungai Selatan,Kalimantan Selatan,71271,0,0
6925,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sungai Raya,Aceh Timur,Aceh,24458,0,0
6926,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sungai Rumbai,Muko Muko,Bengkulu,38766,0,0
6927,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Suruh,Trenggalek,Jawa Timur,66362,0,0
6928,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Susukan,"Semarang, Kab.",Jawa Tengah,50777,0,0
6929,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Susukan,"Cirebon, Kab.",Jawa Barat,45166,0,0
6930,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tabang,Mamasa,Sulawesi Barat,91364,0,0
6931,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tabona,Pulau Taliabu,Maluku Utara,97794,0,0
6932,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tagime,Tolikara,Papua,99561,0,0
6933,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tagineri,Jayawijaya,Papua,99557,0,0
6934,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Talang Padang,Empat Lawang,Sumatera Selatan,31596,0,0
6935,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Talawi,Sawah Lunto,Sumatera Barat,27442,0,0
6936,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Talun,"Blitar, Kab.",Jawa Timur,66183,0,0
6937,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Taman,Sidoarjo,Jawa Timur,61212,0,0
6938,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Taman,Pemalang,Jawa Tengah,52361,0,0
6939,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Taman Sari,Jakarta Barat,DKI Jakarta,11180,0,0
6940,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tamansari,"Bogor, Kab.",Jawa Barat,16610,0,0
6941,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tambak,Banyumas,Jawa Tengah,53196,0,0
6942,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tambaksari,Ciamis,Jawa Barat,46388,0,0
6943,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tambora,"Bima, Kab.",Nusa Tenggara Barat,84191,0,0
6944,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tanah Abang,Jakarta Pusat,DKI Jakarta,10210,0,0
6945,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tanah Merah,Bangkalan,Jawa Timur,69172,0,0
6946,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tanjung,Lombok Utara,Nusa Tenggara Barat,83352,0,0
6947,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tanjung,Brebes,Jawa Tengah,52254,0,0
6948,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tanjung Harapan,Paser,Kalimantan Timur,76261,0,0
6949,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tanjung Raja,Lampung Utara,Lampung,34557,0,0
6950,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tanjung Raya,Mesuji,Lampung,34598,0,0
6951,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tanjungsari,Sumedang,Jawa Barat,45362,0,0
6952,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tanjungsari,Gunung Kidul,DI Yogyakarta,55881,0,0
6953,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tebing Tinggi,Tanjung Jabung Barat,Jambi,36552,0,0
6954,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tebing Tinggi,Empat Lawang,Sumatera Selatan,31453,0,0
6955,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tebing Tinggi,Serdang Bedagai,Sumatera Utara,20998,0,0
6956,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tebing Tinggi,Kepulauan Meranti,Riau,28753,0,0
6957,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tegalrejo,Yogyakarta,DI Yogyakarta,55243,0,0
6958,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tegalsari,Surabaya,Jawa Timur,60264,0,0
6959,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tellu Limpoe,Bone,Sulawesi Selatan,91671,0,0
6960,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tellu Limpoe,Sidenreng Rappang/rapang,Sulawesi Selatan,91662,0,0
6961,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Teluk Dalam,Nias Selatan,Sumatera Utara,22865,0,0
6962,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Teluk Dalam,Simeulue,Aceh,23891,0,0
6963,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Teluk/Telok Pakedai,Kubu Raya,Kalimantan Barat,78383,0,0
6964,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tempuran,"Magelang, Kab.",Jawa Tengah,56161,0,0
6965,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tikala,Toraja Utara,Sulawesi Selatan,91833,0,0
6966,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tompobulu,Bantaeng,Sulawesi Selatan,92461,0,0
6967,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Trucuk,Bojonegoro,Jawa Timur,62155,0,0
6968,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tugu,"Semarang, Kota",Jawa Tengah,50181,0,0
6969,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tungkal Ilir,Banyuasin,Sumatera Selatan,30959,0,0
6970,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Turi,Lamongan,Jawa Timur,62252,0,0
