No,shipment_order_no,origin_subdistrict_name,origin_postal_code,destination_subdistrict_name,destination_postal_code,min_duration,max_duration,rate_code
1559,TRD2022082304184,Jelambar Baru,11460,Pinang Mancung,20998,5,9,SIUNT
1560,TRD2022082304119,Jelambar Baru,11460,Pohan Jae,22474,4,6,SIUNT
1561,TRD2022082304245,Jelambar Baru,11460,Purwodadi,64176,2,4,SIUNT
1562,TRD2022082304240,Jelambar Baru,11460,Renah Kasak,37163,12,15,SIUNT
1563,TRD2022082304196,Jelambar Baru,11460,Rulung Herok/Helok,35362,4,5,SIUNT
1564,TRD2022082304145,Jelambar Baru,11460,Salubarani,91871,5,7,SIUNT
1565,TRD2022082304172,Jelambar Baru,11460,Sambiroto,51161,2,3,SIUNT
1566,TRD2022082304165,Jelambar Baru,11460,Satriamekar,17510,1,2,SIUNT
1567,TRD2022082304149,Jelambar Baru,11460,Sei/Sungai Alam,28711,4,6,SIUNT
1568,TRD2022082304137,Jelambar Baru,11460,Selumit Pantai,77113,1,4,SIUNT
1569,TRD2022082304247,Jelambar Baru,11460,Sentul,16810,1,2,SIUNT
1570,TRD2022082304211,Jelambar Baru,11460,Sidomukti,28382,5,9,SIUNT
1571,TRD2022082304202,Jelambar Baru,11460,Sipange Julu,22774,5,9,SIUNT
1572,TRD2022082304255,Jelambar Baru,11460,Siwal,57556,3,6,SIUNT
1573,TRD2022082304193,Jelambar Baru,11460,Sri Tanjung,28781,12,15,SIUNT
1574,TRD2022082304113,Jelambar Baru,11460,Suka Bhakti,34596,5,8,SIUNT
1575,TRD2022082304232,Jelambar Baru,11460,Sukaraja,44191,3,6,SIUNT
1576,TRD2022082304242,Jelambar Baru,11460,Sukaria,78863,7,10,SIUNT
1577,TRD2022082304143,Jelambar Baru,11460,Sukaria,78863,7,10,SIUNT
1578,TRD2022082304158,Jelambar Baru,11460,Sukodadi,30154,1,2,SIUNT
1579,TRD2022082304212,Jelambar Baru,11460,Sumber Jaya,70883,7,10,SIUNT
1580,TRD2022082304108,Jelambar Baru,11460,Sungapan,52319,2,3,SIUNT
1581,TRD2022082304120,Jelambar Baru,11460,Surawangi,45454,2,3,SIUNT
1582,TRD2022082304216,Jelambar Baru,11460,Tahu,79366,7,10,SIUNT
1583,TRD2022082304210,Jelambar Baru,11460,Talang Semut,30136,1,2,SIUNT
1584,TRD2022082304123,Jelambar Baru,11460,Tanah Raja,97713,2,4,SIUNT
1585,TRD2022082304250,Jelambar Baru,11460,Tasiksono,59271,3,6,SIUNT
1586,TRD2022082304147,Jelambar Baru,11460,Teluk Sulaiman,77373,9,12,SIUNT
1587,TRD2022082304154,Jelambar Baru,11460,Tenjoayu,43359,2,3,SIUNT
1588,TRD2022082304164,Jelambar Baru,11460,Tepian Buah,77361,9,12,SIUNT
1589,TRD2022082304219,Jelambar Baru,11460,Tri Manunggal,28464,4,6,SIUNT
1590,TRD2022082304130,Jelambar Baru,11460,Ulujami,12230,1,2,SIUNT
1591,TRD2022082304237,Jelambar Baru,11460,Wanajaya,17520,1,2,SIUNT
1592,TRD2022082304228,Jelambar Baru,11460,West Cengkareng,11730,1,2,SIUNT
1593,TRD2022082304222,Jelambar Baru,11460,Wonorejo,66372,3,6,SIUNT
1594,TRD2022082304263,Bunderan,61153,Alolama,93112,3,4,SIUNT
1595,TRD2022082304259,Bunderan,61153,Bencah/Boncah Kesuma,28554,9,12,SIUNT
1596,TRD2022082304260,Bunderan,61153,Harapan Jaya,20773,7,10,SIUNT
1597,TRD2022082304262,Bunderan,61153,Karya Jaya,20611,7,10,SIUNT
1598,TRD2022082304261,Bunderan,61153,Nambuhan,58114,3,4,SIUNT
1599,TRD2022082304264,Bunderan,61153,Sokkolia,92171,7,9,SIUNT
1600,TRD2022082304291,Kali Rungkut,60119,1 Ulu,30257,3,4,SIUNT
1601,TRD2022082304574,Kali Rungkut,60119,24 Ilir,30127,3,4,SIUNT
1602,TRD2022082304514,Kali Rungkut,60119,Abadijaya,16417,1,2,SIUNT
1603,TRD2022082304305,Kali Rungkut,60119,Airlangga,60286,1,2,SIUNT
1604,TRD2022082304597,Kali Rungkut,60119,Akcaya,78121,4,6,SIUNT
1605,TRD2022082304403,Kali Rungkut,60119,Alolama,93112,3,4,SIUNT
1606,TRD2022082304512,Kali Rungkut,60119,Alon Alon Contong,60174,1,2,SIUNT
1607,TRD2022082304325,Kali Rungkut,60119,Ampenan Selatan,83114,3,5,SIUNT
1608,TRD2022082304367,Kali Rungkut,60119,Amplas,20229,2,4,SIUNT
1609,TRD2022082304560,Kali Rungkut,60119,Amplas,20229,2,4,SIUNT
1610,TRD2022082304580,Kali Rungkut,60119,Anaiwoi,93118,3,4,SIUNT
1611,TRD2022082304284,Kali Rungkut,60119,Anduonohu,93231,3,4,SIUNT
1612,TRD2022082304375,Kali Rungkut,60119,Antapani Tengah,40291,2,3,SIUNT
1613,TRD2022082304430,Kali Rungkut,60119,Antasan Besar,70114,2,3,SIUNT
1614,TRD2022082304338,Kali Rungkut,60119,Antirogo,68125,2,3,SIUNT
1615,TRD2022082304397,Kali Rungkut,60119,Arcawinangun,53113,4,6,SIUNT
1616,TRD2022082304328,Kali Rungkut,60119,Arjosari,65126,1,2,SIUNT
1617,TRD2022082304324,Kali Rungkut,60119,Aro IV Korong,27317,6,8,SIUNT
1618,TRD2022082304547,Kali Rungkut,60119,Asem Rowo,60182,1,2,SIUNT
1619,TRD2022082304499,Kali Rungkut,60119,Asem Rowo,60182,1,2,SIUNT
1620,TRD2022082304484,Kali Rungkut,60119,Aspol (Cipedes),40162,2,3,SIUNT
1621,TRD2022082304445,Kali Rungkut,60119,Aur Tajungkang Tengah Sawah,26111,6,8,SIUNT
1622,TRD2022082304471,Kali Rungkut,60119,Babura Sunggal,20121,2,4,SIUNT
1623,TRD2022082304515,Kali Rungkut,60119,Babura Sunggal,20121,2,4,SIUNT
1624,TRD2022082304349,Kali Rungkut,60119,Babura Sunggal,20121,2,4,SIUNT
1625,TRD2022082304505,Kali Rungkut,60119,Badak Anom,15560,1,2,SIUNT
1626,TRD2022082304283,Kali Rungkut,60119,Bagendung,42419,1,2,SIUNT
1627,TRD2022082304489,Kali Rungkut,60119,Bahomakmur,94974,9,11,SIUNT
1628,TRD2022082304488,Kali Rungkut,60119,Bali Mester,13310,1,2,SIUNT
1629,TRD2022082304389,Kali Rungkut,60119,Baloi Permai,29431,3,4,SIUNT
1630,TRD2022082304531,Kali Rungkut,60119,Balongdowo,61271,2,3,SIUNT
1631,TRD2022082304404,Kali Rungkut,60119,Bambu Apus,13890,1,2,SIUNT
1632,TRD2022082304374,Kali Rungkut,60119,Bambu Apus,15415,1,2,SIUNT
1633,TRD2022082304315,Kali Rungkut,60119,Bambu Apus,15415,1,2,SIUNT
1634,TRD2022082304434,Kali Rungkut,60119,Bandar Agung,31414,4,5,SIUNT
1635,TRD2022082304382,Kali Rungkut,60119,Bandar Buat (Banda Buek),25231,4,5,SIUNT
1636,TRD2022082304293,Kali Rungkut,60119,Bandarharjo,50175,2,3,SIUNT
1637,TRD2022082304592,Kali Rungkut,60119,Bandung,52137,3,4,SIUNT
1638,TRD2022082304380,Kali Rungkut,60119,Bangka,12730,1,2,SIUNT
1639,TRD2022082304532,Kali Rungkut,60119,Bangunharjo,50138,2,3,SIUNT
1640,TRD2022082304450,Kali Rungkut,60119,Banjarbendo,61225,2,3,SIUNT
1641,TRD2022082304337,Kali Rungkut,60119,Banjarejo,63137,2,3,SIUNT
1642,TRD2022082304594,Kali Rungkut,60119,Banjer,95125,2,4,SIUNT
1643,TRD2022082304529,Kali Rungkut,60119,Bantarjati,16153,1,2,SIUNT
1644,TRD2022082304555,Kali Rungkut,60119,Banyumanik,50264,2,3,SIUNT
1645,TRD2022082304478,Kali Rungkut,60119,Baranangsiang,16143,1,2,SIUNT
1646,TRD2022082304285,Kali Rungkut,60119,Baraya,92351,5,7,SIUNT
1647,TRD2022082304317,Kali Rungkut,60119,Baru,94514,9,11,SIUNT
1648,TRD2022082304274,Kali Rungkut,60119,Basirih Selatan,70245,2,3,SIUNT
1649,TRD2022082304334,Kali Rungkut,60119,Batang Ayumi Jae,22716,6,8,SIUNT
1650,TRD2022082304501,Kali Rungkut,60119,Batu Ampar,76136,2,3,SIUNT
1651,TRD2022082304344,Kali Rungkut,60119,Batumas,78873,7,10,SIUNT
1652,TRD2022082304356,Kali Rungkut,60119,Batununggal,40266,2,3,SIUNT
1653,TRD2022082304540,Kali Rungkut,60119,Batu Sopang,76252,7,10,SIUNT
1654,TRD2022082304495,Kali Rungkut,60119,Baya,94723,11,13,SIUNT
1655,TRD2022082304385,Kali Rungkut,60119,Bedahan,16519,1,2,SIUNT
1656,TRD2022082304299,Kali Rungkut,60119,Beji,16431,1,2,SIUNT
1657,TRD2022082304535,Kali Rungkut,60119,Belutu,28686,7,10,SIUNT
1658,TRD2022082304553,Kali Rungkut,60119,Bendan Duwur,50235,2,3,SIUNT
1659,TRD2022082304524,Kali Rungkut,60119,Bendan Kergon,51113,3,4,SIUNT
1660,TRD2022082304272,Kali Rungkut,60119,Bendungan Hilir,10210,1,2,SIUNT
1661,TRD2022082304395,Kali Rungkut,60119,Bendungan Hilir,10210,1,2,SIUNT
1662,TRD2022082304279,Kali Rungkut,60119,Bengkol,95251,2,4,SIUNT
1663,TRD2022082304352,Kali Rungkut,60119,Bengkol,95251,2,4,SIUNT
1664,TRD2022082304504,Kali Rungkut,60119,Benoa,80361,4,6,SIUNT
1665,TRD2022082304583,Kali Rungkut,60119,Benoa,80361,4,6,SIUNT
1666,TRD2022082304526,Kali Rungkut,60119,Beo Sepang,86754,12,23,SIUNT
1667,TRD2022082304571,Kali Rungkut,60119,Bila,90814,5,7,SIUNT
1668,TRD2022082304525,Kali Rungkut,60119,Binong,15811,1,2,SIUNT
1669,TRD2022082304543,Kali Rungkut,60119,Bintara,17134,1,2,SIUNT
1670,TRD2022082304456,Kali Rungkut,60119,Bintara,17134,1,2,SIUNT
1671,TRD2022082304339,Kali Rungkut,60119,Bira,90243,2,3,SIUNT
1672,TRD2022082304402,Kali Rungkut,60119,Bira,90243,2,3,SIUNT
1673,TRD2022082304550,Kali Rungkut,60119,Birobuli Utara,94231,3,4,SIUNT
1674,TRD2022082304480,Kali Rungkut,60119,Bojong Kulur,16969,1,2,SIUNT
1675,TRD2022082304462,Kali Rungkut,60119,Bojong Kulur,16969,1,2,SIUNT
1676,TRD2022082304336,Kali Rungkut,60119,Bojong Menteng,17117,1,2,SIUNT
1677,TRD2022082304467,Kali Rungkut,60119,Bojongsari,45214,3,4,SIUNT
1678,TRD2022082304335,Kali Rungkut,60119,Bonto Marannu,92254,7,9,SIUNT
1679,TRD2022082304342,Kali Rungkut,60119,Bua Kana,90222,2,3,SIUNT
1680,TRD2022082304418,Kali Rungkut,60119,Bua Kana,90222,2,3,SIUNT
1681,TRD2022082304508,Kali Rungkut,60119,Budong-Budong,91563,5,7,SIUNT
1682,TRD2022082304517,Kali Rungkut,60119,Bugis,77312,5,8,SIUNT
1683,TRD2022082304527,Kali Rungkut,60119,Bukit Duri,12840,1,2,SIUNT
1684,TRD2022082304510,Kali Rungkut,60119,Bukit Pinang,75124,3,5,SIUNT
1685,TRD2022082304557,Kali Rungkut,60119,Bukit Tunggal,73112,2,3,SIUNT
1686,TRD2022082304563,Kali Rungkut,60119,Bukit Tunggal,73112,2,3,SIUNT
1687,TRD2022082304411,Kali Rungkut,60119,Buloa,90212,2,3,SIUNT
1688,TRD2022082304497,Kali Rungkut,60119,Bulukerto,65334,2,3,SIUNT
1689,TRD2022082304275,Kali Rungkut,60119,Buntongi,94683,8,9,SIUNT
1690,TRD2022082304383,Kali Rungkut,60119,Burangkeng,17155,1,2,SIUNT
1691,TRD2022082304376,Kali Rungkut,60119,Butung,90173,2,3,SIUNT
1692,TRD2022082304286,Kali Rungkut,60119,Cakung Barat,13910,1,2,SIUNT
1693,TRD2022082304341,Kali Rungkut,60119,Cakung Barat,13910,1,2,SIUNT
1694,TRD2022082304303,Kali Rungkut,60119,Cakung Barat,13910,1,2,SIUNT
1695,TRD2022082304313,Kali Rungkut,60119,Cakung Barat,13910,1,2,SIUNT
1696,TRD2022082304503,Kali Rungkut,60119,Cangkringsari,61258,2,3,SIUNT
1697,TRD2022082304457,Kali Rungkut,60119,Caringin,40212,2,3,SIUNT
1698,TRD2022082304567,Kali Rungkut,60119,Caturtunggal,55281,1,2,SIUNT
1699,TRD2022082304458,Kali Rungkut,60119,Cempaka,71181,5,8,SIUNT
1700,TRD2022082304551,Kali Rungkut,60119,Cempaka Putih,15411,1,2,SIUNT
1701,TRD2022082304528,Kali Rungkut,60119,Cempaka Putih Barat,10520,1,2,SIUNT
1702,TRD2022082304437,Kali Rungkut,60119,Cempaka Putih Barat,10520,1,2,SIUNT
1703,TRD2022082304413,Kali Rungkut,60119,Cengkeh Turi,20747,4,6,SIUNT
1704,TRD2022082304280,Kali Rungkut,60119,Cibabat,40513,2,3,SIUNT
1705,TRD2022082304441,Kali Rungkut,60119,Cibaduyut Kidul,40239,2,3,SIUNT
1706,TRD2022082304581,Kali Rungkut,60119,Cibiru Hilir,40626,2,3,SIUNT
1707,TRD2022082304443,Kali Rungkut,60119,Cibogo,15344,1,2,SIUNT
1708,TRD2022082304474,Kali Rungkut,60119,Cideng,10150,1,2,SIUNT
1709,TRD2022082304415,Kali Rungkut,60119,Cideng,10150,1,2,SIUNT
1710,TRD2022082304440,Kali Rungkut,60119,Cihanjuang,40559,5,7,SIUNT
1711,TRD2022082304475,Kali Rungkut,60119,Cilandak Barat,12430,1,2,SIUNT
1712,TRD2022082304308,Kali Rungkut,60119,Cilandak Barat,12430,1,2,SIUNT
1713,TRD2022082304485,Kali Rungkut,60119,Cilandak Barat,12430,1,2,SIUNT
1714,TRD2022082304369,Kali Rungkut,60119,Cilandak Barat,12430,1,2,SIUNT
1715,TRD2022082304509,Kali Rungkut,60119,Cilandak Timur,12560,1,2,SIUNT
1716,TRD2022082304569,Kali Rungkut,60119,Cilincing,14120,1,2,SIUNT
1717,TRD2022082304451,Kali Rungkut,60119,Cilincing,14120,1,2,SIUNT
1718,TRD2022082304554,Kali Rungkut,60119,Cimerang,40553,5,7,SIUNT
1719,TRD2022082304398,Kali Rungkut,60119,Cipaisan,41113,3,5,SIUNT
1720,TRD2022082304354,Kali Rungkut,60119,Cipaku,16133,1,2,SIUNT
1721,TRD2022082304371,Kali Rungkut,60119,Cipete Utara,12150,1,2,SIUNT
1722,TRD2022082304346,Kali Rungkut,60119,Cipinang,13240,1,2,SIUNT
1723,TRD2022082304570,Kali Rungkut,60119,Cipinang,13240,1,2,SIUNT
1724,TRD2022082304300,Kali Rungkut,60119,Cipinang,13240,1,2,SIUNT
1725,TRD2022082304373,Kali Rungkut,60119,Cipondoh,15148,1,2,SIUNT
1726,TRD2022082304329,Kali Rungkut,60119,Cot Geurundong,24251,10,12,SIUNT
1727,TRD2022082304302,Kali Rungkut,60119,Dapur Kejambon,61419,3,4,SIUNT
1728,TRD2022082304454,Kali Rungkut,60119,Darat Sekip,78117,4,6,SIUNT
1729,TRD2022082304417,Kali Rungkut,60119,Delima,28291,2,4,SIUNT
1730,TRD2022082304340,Kali Rungkut,60119,Deli Tua,20144,2,4,SIUNT
1731,TRD2022082304578,Kali Rungkut,60119,Dete,84382,9,11,SIUNT
1732,TRD2022082304479,Kali Rungkut,60119,Dukuh Ringin (Dukuhwringin),52419,3,4,SIUNT
1733,TRD2022082304438,Kali Rungkut,60119,Dukuh Sutorejo,60113,1,2,SIUNT
1734,TRD2022082304461,Kali Rungkut,60119,Dupak,60179,1,2,SIUNT
1735,TRD2022082304534,Kali Rungkut,60119,Duren Sawit,13440,1,2,SIUNT
1736,TRD2022082304406,Kali Rungkut,60119,Durian Payung,35214,2,3,SIUNT
1737,TRD2022082304483,Kali Rungkut,60119,Dusun Bangko,37313,6,8,SIUNT
1738,TRD2022082304331,Kali Rungkut,60119,Ehe,95375,7,10,SIUNT
1739,TRD2022082304290,Kali Rungkut,60119,Ekor Lubuk,27125,6,8,SIUNT
1740,TRD2022082304350,Kali Rungkut,60119,Galung Maloang,91121,5,7,SIUNT
1741,TRD2022082304301,Kali Rungkut,60119,Gampong Blang Trieng,24385,6,8,SIUNT
1742,TRD2022082304428,Kali Rungkut,60119,Gebang Rejo,94619,8,9,SIUNT
1743,TRD2022082304287,Kali Rungkut,60119,Gedong Dalem,42413,1,2,SIUNT
1744,TRD2022082304379,Kali Rungkut,60119,Gedong Meneng,35145,2,3,SIUNT
1745,TRD2022082304353,Kali Rungkut,60119,Geuceu Komplek,23239,5,6,SIUNT
1746,TRD2022082304584,Kali Rungkut,60119,Geulumpang Sulu Timur,24354,6,8,SIUNT
1747,TRD2022082304319,Kali Rungkut,60119,Geulumpang Sulu Timur,24354,6,8,SIUNT
1748,TRD2022082304519,Kali Rungkut,60119,Giri Agung,75552,9,12,SIUNT
1749,TRD2022082304419,Kali Rungkut,60119,Grogol,11450,1,2,SIUNT
1750,TRD2022082304420,Kali Rungkut,60119,Grogol,11450,1,2,SIUNT
1751,TRD2022082304316,Kali Rungkut,60119,Grogol Indah,42166,3,4,SIUNT
1752,TRD2022082304511,Kali Rungkut,60119,Gunung Sahari Utara,10720,1,2,SIUNT
1753,TRD2022082304447,Kali Rungkut,60119,Gunung Sari Ilir,76121,2,3,SIUNT
1754,TRD2022082304530,Kali Rungkut,60119,Gunung Sari Ilir,76121,2,3,SIUNT
1755,TRD2022082304491,Kali Rungkut,60119,Gurun Lawas/Laweh,25145,4,5,SIUNT
1756,TRD2022082304536,Kali Rungkut,60119,Harapan Baru,17123,1,2,SIUNT
1757,TRD2022082304521,Kali Rungkut,60119,Harapan Baru,17123,1,2,SIUNT
1758,TRD2022082304432,Kali Rungkut,60119,Hewuli,86115,12,23,SIUNT
1759,TRD2022082304370,Kali Rungkut,60119,Jaibaru Timur,84119,7,9,SIUNT
1760,TRD2022082304585,Kali Rungkut,60119,Jaka Mulya,17146,1,2,SIUNT
1761,TRD2022082304330,Kali Rungkut,60119,Jatibening,17412,1,2,SIUNT
1762,TRD2022082304396,Kali Rungkut,60119,Jatibening,17412,1,2,SIUNT
1763,TRD2022082304520,Kali Rungkut,60119,Jatibogor,52182,4,6,SIUNT
1764,TRD2022082304314,Kali Rungkut,60119,Jaticempaka,13620,1,2,SIUNT
1765,TRD2022082304427,Kali Rungkut,60119,Jatikarya,17435,1,2,SIUNT
1766,TRD2022082304464,Kali Rungkut,60119,Jatimekar,17422,1,2,SIUNT
1767,TRD2022082304348,Kali Rungkut,60119,Jatimekar,17422,1,2,SIUNT
1768,TRD2022082304288,Kali Rungkut,60119,Jatimekar,17422,1,2,SIUNT
1769,TRD2022082304572,Kali Rungkut,60119,Jatirejo,50223,2,3,SIUNT
1770,TRD2022082304558,Kali Rungkut,60119,Jatirejo,50223,2,3,SIUNT
1771,TRD2022082304566,Kali Rungkut,60119,Joglo,11640,1,2,SIUNT
1772,TRD2022082304326,Kali Rungkut,60119,Jrebeng,61155,4,6,SIUNT
1773,TRD2022082304362,Kali Rungkut,60119,Kacaribu,22111,6,8,SIUNT
1774,TRD2022082304444,Kali Rungkut,60119,Kadoodan,95513,6,8,SIUNT
1775,TRD2022082304393,Kali Rungkut,60119,Kalideres,11840,1,2,SIUNT
1776,TRD2022082304468,Kali Rungkut,60119,Kalideres,11840,1,2,SIUNT
1777,TRD2022082304460,Kali Rungkut,60119,Kaligondo,68465,4,6,SIUNT
1778,TRD2022082304372,Kali Rungkut,60119,Kaligondo,68465,4,6,SIUNT
1779,TRD2022082304295,Kali Rungkut,60119,Kaliputu,59312,3,4,SIUNT
1780,TRD2022082304333,Kali Rungkut,60119,Kampung Bandar,28153,2,4,SIUNT
1781,TRD2022082304448,Kali Rungkut,60119,Kampung Baru,93771,9,11,SIUNT
1782,TRD2022082304327,Kali Rungkut,60119,Kampung Gelgel,80716,5,7,SIUNT
1783,TRD2022082304482,Kali Rungkut,60119,Kaobula,93721,8,9,SIUNT
1784,TRD2022082304297,Kali Rungkut,60119,Karangbong,61254,2,3,SIUNT
1785,TRD2022082304463,Kali Rungkut,60119,Karangkedawang,61361,2,3,SIUNT
1786,TRD2022082304466,Kali Rungkut,60119,Karangmojo,57722,4,6,SIUNT
1787,TRD2022082304345,Kali Rungkut,60119,Karangsari,65179,4,6,SIUNT
1788,TRD2022082304388,Kali Rungkut,60119,Karta Mulya/Mulia,74172,7,9,SIUNT
1789,TRD2022082304452,Kali Rungkut,60119,Katangka,92153,7,9,SIUNT
1790,TRD2022082304318,Kali Rungkut,60119,Kawatuna,94233,3,4,SIUNT
1791,TRD2022082304453,Kali Rungkut,60119,Kawatuna,94233,3,4,SIUNT
1792,TRD2022082304307,Kali Rungkut,60119,Kayu Manis,13130,1,2,SIUNT
1793,TRD2022082304320,Kali Rungkut,60119,Kayu Putih,85228,4,6,SIUNT
1794,TRD2022082304391,Kali Rungkut,60119,Kayu Putih,85228,4,6,SIUNT
1795,TRD2022082304494,Kali Rungkut,60119,Kayu Putih,85228,4,6,SIUNT
1796,TRD2022082304390,Kali Rungkut,60119,Kelapa Gading Barat,14240,1,2,SIUNT
1797,TRD2022082304401,Kali Rungkut,60119,Kemala Raja,32111,5,7,SIUNT
1798,TRD2022082304577,Kali Rungkut,60119,Ketro,58163,4,6,SIUNT
1799,TRD2022082304387,Kali Rungkut,60119,Kladufu,98418,4,7,SIUNT
1800,TRD2022082304518,Kali Rungkut,60119,Kliris,51381,4,6,SIUNT
1801,TRD2022082304544,Kali Rungkut,60119,Koha Timur,95661,7,10,SIUNT
1802,TRD2022082304426,Kali Rungkut,60119,Kota Matsum II,20215,2,4,SIUNT
1803,TRD2022082304588,Kali Rungkut,60119,Krobokan,50141,2,3,SIUNT
1804,TRD2022082304546,Kali Rungkut,60119,Krukut,16514,1,2,SIUNT
1805,TRD2022082304422,Kali Rungkut,60119,Krukut,16512,1,2,SIUNT
1806,TRD2022082304593,Kali Rungkut,60119,Krukut,16514,1,2,SIUNT
1807,TRD2022082304311,Kali Rungkut,60119,Kwadeware (Kanda),99358,6,9,SIUNT
1808,TRD2022082304357,Kali Rungkut,60119,Kwangsan,57783,4,6,SIUNT
1809,TRD2022082304449,Kali Rungkut,60119,Labuhan Deli,20254,2,4,SIUNT
1810,TRD2022082304423,Kali Rungkut,60119,Labuhan Deli,20254,2,4,SIUNT
1811,TRD2022082304439,Kali Rungkut,60119,Lakarsantri,60211,1,2,SIUNT
1812,TRD2022082304360,Kali Rungkut,60119,Lembang,92411,3,5,SIUNT
1813,TRD2022082304408,Kali Rungkut,60119,Lenggo,91353,5,7,SIUNT
1814,TRD2022082304590,Kali Rungkut,60119,Lengkong,40287,2,3,SIUNT
1815,TRD2022082304559,Kali Rungkut,60119,Lengkong Karya,15310,1,2,SIUNT
1816,TRD2022082304309,Kali Rungkut,60119,Limo Kaum,27213,7,10,SIUNT
1817,TRD2022082304351,Kali Rungkut,60119,Lodtunduh,80582,6,9,SIUNT
1818,TRD2022082304575,Kali Rungkut,60119,Lok Bahu,75125,3,5,SIUNT
1819,TRD2022082304548,Kali Rungkut,60119,Lubuk Pakam I-II,20511,8,10,SIUNT
1820,TRD2022082304486,Kali Rungkut,60119,Lubuk Pakam I-II,20511,8,10,SIUNT
1821,TRD2022082304409,Kali Rungkut,60119,Majasetra,40293,2,3,SIUNT
1822,TRD2022082304394,Kali Rungkut,60119,Makroman,75115,3,5,SIUNT
1823,TRD2022082304359,Kali Rungkut,60119,Manembo Nembo Tengah,95545,6,8,SIUNT
1824,TRD2022082304573,Kali Rungkut,60119,Margahayu Utara,40214,2,3,SIUNT
1825,TRD2022082304368,Kali Rungkut,60119,Medan Sinembah,20362,6,8,SIUNT
1826,TRD2022082304298,Kali Rungkut,60119,Mekarsari,40381,2,3,SIUNT
1827,TRD2022082304361,Kali Rungkut,60119,Mekarsari,16452,1,2,SIUNT
1828,TRD2022082304405,Kali Rungkut,60119,Minomartani,55581,1,2,SIUNT
1829,TRD2022082304400,Kali Rungkut,60119,Mlatiharjo,51364,4,6,SIUNT
1830,TRD2022082304355,Kali Rungkut,60119,Mondoteko,59219,3,4,SIUNT
1831,TRD2022082304541,Kali Rungkut,60119,Motoboi Besar,95719,6,8,SIUNT
1832,TRD2022082304506,Kali Rungkut,60119,Namu Gajah,20136,2,4,SIUNT
1833,TRD2022082304493,Kali Rungkut,60119,Nenang,76141,5,8,SIUNT
1834,TRD2022082304384,Kali Rungkut,60119,Neusu Aceh,23244,5,6,SIUNT
1835,TRD2022082304410,Kali Rungkut,60119,Ngalas,57425,4,6,SIUNT
1836,TRD2022082304513,Kali Rungkut,60119,Nijang,84316,7,9,SIUNT
1837,TRD2022082304565,Kali Rungkut,60119,Nogotirto,55264,1,2,SIUNT
1838,TRD2022082304589,Kali Rungkut,60119,Oluhuta,96583,9,11,SIUNT
1839,TRD2022082304435,Kali Rungkut,60119,Padang Mulia,33681,5,7,SIUNT
1840,TRD2022082304392,Kali Rungkut,60119,Padang Tangah,26224,6,8,SIUNT
1841,TRD2022082304276,Kali Rungkut,60119,Pakis,68419,3,4,SIUNT
1842,TRD2022082304537,Kali Rungkut,60119,Pal Lima,78114,4,6,SIUNT
1843,TRD2022082304407,Kali Rungkut,60119,Pamijen,52273,3,4,SIUNT
1844,TRD2022082304378,Kali Rungkut,60119,Pampang,90231,2,3,SIUNT
1845,TRD2022082304549,Kali Rungkut,60119,Panditan,67183,3,4,SIUNT
1846,TRD2022082304416,Kali Rungkut,60119,Pangkung Karung,82161,6,9,SIUNT
1847,TRD2022082304424,Kali Rungkut,60119,Panjer,80225,2,3,SIUNT
1848,TRD2022082304289,Kali Rungkut,60119,Parung Serab,15153,1,2,SIUNT
1849,TRD2022082304459,Kali Rungkut,60119,Pasar Muaradua,32211,4,5,SIUNT
1850,TRD2022082304304,Kali Rungkut,60119,Patam Lestari,29427,3,4,SIUNT
1851,TRD2022082304552,Kali Rungkut,60119,Patam Lestari,29427,3,4,SIUNT
1852,TRD2022082304500,Kali Rungkut,60119,Payung Sekaki,28558,6,10,SIUNT
1853,TRD2022082304292,Kali Rungkut,60119,Pembaharuan,33571,9,11,SIUNT
1854,TRD2022082304586,Kali Rungkut,60119,Pembaharuan,33571,9,11,SIUNT
1855,TRD2022082304323,Kali Rungkut,60119,Pemecutan,80231,2,3,SIUNT
1856,TRD2022082304414,Kali Rungkut,60119,Pemecutan,80231,2,3,SIUNT
1857,TRD2022082304273,Kali Rungkut,60119,Pencong,90244,5,7,SIUNT
1858,TRD2022082304412,Kali Rungkut,60119,Pepas/Pepes Asa,75776,7,10,SIUNT
1859,TRD2022082304347,Kali Rungkut,60119,Pesaren,51252,4,6,SIUNT
1860,TRD2022082304282,Kali Rungkut,60119,Pinang Sebatang Barat,28772,7,10,SIUNT
1861,TRD2022082304277,Kali Rungkut,60119,Plosogaden,56257,4,6,SIUNT
1862,TRD2022082304442,Kali Rungkut,60119,Pondok Butun,72211,5,8,SIUNT
1863,TRD2022082304294,Kali Rungkut,60119,Pondok Jagung Timur,15336,1,2,SIUNT
1864,TRD2022082304358,Kali Rungkut,60119,Prenggan,55163,1,2,SIUNT
1865,TRD2022082304332,Kali Rungkut,60119,Pulo Padang,21419,7,10,SIUNT
1866,TRD2022082304538,Kali Rungkut,60119,Ranca Iyuh,15710,1,2,SIUNT
1867,TRD2022082304429,Kali Rungkut,60119,Rapak Lambur,75511,6,8,SIUNT
1868,TRD2022082304465,Kali Rungkut,60119,Rasau Jaya I (Satu),78381,9,12,SIUNT
1869,TRD2022082304425,Kali Rungkut,60119,Rengas,15412,1,2,SIUNT
1870,TRD2022082304278,Kali Rungkut,60119,Rengas,15412,1,2,SIUNT
